セガサターン起動音[H.][Remix],SD,Advanced,7,7.1,0,0,0
セガサターン起動音[H.][Remix],SD,Expert,11,11.1,0,0,0
セガサターン起動音[H.][Remix],SD,Master,12+,12.8,0,0,0
夜咄ディセイブ,SD,Basic,5,5,0,0,0
夜咄ディセイブ,SD,Advanced,8,8.6,0,0,0
夜咄ディセイブ,SD,Expert,12,12.5,0,0,0
夜咄ディセイブ,SD,Master,13,13.4,0,0,0
ウサテイ,SD,Basic,5,5,0,0,0
ウサテイ,SD,Advanced,7,7.5,0,0,0
ウサテイ,SD,Expert,10+,10.8,0,0,0
ウサテイ,SD,Master,13+,13.9,0,0,0
sweet little sister,SD,Basic,4,4,0,0,0
sweet little sister,SD,Advanced,7,7.1,0,0,0
sweet little sister,SD,Expert,10+,10.7,0,0,0
sweet little sister,SD,Master,13,13.3,0,0,0
Blew Moon,SD,Basic,5,5,0,0,0
Blew Moon,SD,Advanced,9,9.2,0,0,0
Blew Moon,SD,Expert,12,12.5,0,0,0
Blew Moon,SD,Master,13,13.3,0,0,0
Blew Moon,SD,Re:MASTER,13,13.4,0,0,0
Garakuta Doll Play,SD,Basic,6,6,0,0,0
Garakuta Doll Play,SD,Advanced,9,9,0,0,0
Garakuta Doll Play,SD,Expert,13,13.1,0,0,0
Garakuta Doll Play,SD,Master,14,14.2,0,0,0
Garakuta Doll Play,SD,Re:MASTER,14+,14.8,0,0,0
Dreampainter,SD,Basic,4,4,0,0,0
Dreampainter,SD,Advanced,7+,7.8,0,0,0
Dreampainter,SD,Expert,11,11.1,0,0,0
Dreampainter,SD,Master,13,13,0,0,0
ぐるぐるWASH！コインランドリー・ディスコ,SD,Basic,4,4,0,0,0
ぐるぐるWASH！コインランドリー・ディスコ,SD,Advanced,7,7.2,0,0,0
ぐるぐるWASH！コインランドリー・ディスコ,SD,Expert,9+,9.8,0,0,0
ぐるぐるWASH！コインランドリー・ディスコ,SD,Master,12,12.4,0,0,0
CYCLES,SD,Basic,6,6,0,0,0
CYCLES,SD,Advanced,8,8,0,0,0
CYCLES,SD,Expert,10+,10.8,0,0,0
CYCLES,SD,Master,13,13.3,0,0,0
Heartbeats,SD,Basic,5,5,0,0,0
Heartbeats,SD,Advanced,8+,8.8,0,0,0
Heartbeats,SD,Expert,11+,11.8,0,0,0
Heartbeats,SD,Master,13,13.2,0,0,0
Life Feels Good,SD,Basic,5,5,0,0,0
Life Feels Good,SD,Advanced,8+,8.8,0,0,0
Life Feels Good,SD,Expert,12+,12.8,0,0,0
Life Feels Good,SD,Master,13+,13.7,0,0,0
MYTHOS,SD,Basic,5,5,0,0,0
MYTHOS,SD,Advanced,8,8.6,0,0,0
MYTHOS,SD,Expert,12,12.2,0,0,0
MYTHOS,SD,Master,14,14.4,0,0,0
End of Twilight,SD,Basic,4,4,0,0,0
End of Twilight,SD,Advanced,7+,7.8,0,0,0
End of Twilight,SD,Expert,11+,11.9,0,0,0
End of Twilight,SD,Master,13,13.2,0,0,0
火炎地獄,SD,Basic,5,5,0,0,0
火炎地獄,SD,Advanced,9,9,0,0,0
火炎地獄,SD,Expert,12,12.6,0,0,0
火炎地獄,SD,Master,13+,13.8,0,0,0
ユビキリ,SD,Basic,4,4,0,0,0
ユビキリ,SD,Advanced,8,8,0,0,0
ユビキリ,SD,Expert,11+,11.8,0,0,0
ユビキリ,SD,Master,13,13.3,0,0,0
Pixel Voyage,SD,Basic,3,3,0,0,0
Pixel Voyage,SD,Advanced,6+,6.8,0,0,0
Pixel Voyage,SD,Expert,9+,9.7,0,0,0
Pixel Voyage,SD,Master,12+,12.8,0,0,0
Get Happy,SD,Basic,4,4,0,0,0
Get Happy,SD,Advanced,7+,7.8,0,0,0
Get Happy,SD,Expert,12+,12.9,0,0,0
Get Happy,SD,Master,13+,13.8,0,0,0
System “Z”,SD,Basic,6,6,0,0,0
System “Z”,SD,Advanced,9,9.1,0,0,0
System “Z”,SD,Expert,12+,12.8,0,0,0
System “Z”,SD,Master,14,14.4,0,0,0
System “Z”,SD,Re:MASTER,14,14,0,0,0
Beat of getting entangled,SD,Basic,5,5,0,0,0
Beat of getting entangled,SD,Advanced,8+,8.8,0,0,0
Beat of getting entangled,SD,Expert,12+,12.8,0,0,0
Beat of getting entangled,SD,Master,13+,13.7,0,0,0
Beat of getting entangled,SD,Re:MASTER,14,14.5,0,0,0
Cosmic Train,SD,Basic,3,3,0,0,0
Cosmic Train,SD,Advanced,6,6.4,0,0,0
Cosmic Train,SD,Expert,10+,10.9,0,0,0
Cosmic Train,SD,Master,12,12.5,0,0,0
ナミダと流星,SD,Basic,5,5,0,0,0
ナミダと流星,SD,Advanced,7+,7.8,0,0,0
ナミダと流星,SD,Expert,10+,10.8,0,0,0
ナミダと流星,SD,Master,12,12.5,0,0,0
おても☆Yan,SD,Basic,4,4,0,0,0
おても☆Yan,SD,Advanced,6+,6.8,0,0,0
おても☆Yan,SD,Expert,10,10.5,0,0,0
おても☆Yan,SD,Master,12+,12.8,0,0,0
maiム・maiム feat.週刊少年マガジン,SD,Basic,5,5,0,0,0
maiム・maiム feat.週刊少年マガジン,SD,Advanced,7,7.6,0,0,0
maiム・maiム feat.週刊少年マガジン,SD,Expert,11,11.5,0,0,0
maiム・maiム feat.週刊少年マガジン,SD,Master,13,13.2,0,0,0
Danza zandA,SD,Basic,5,5,0,0,0
Danza zandA,SD,Advanced,7+,7.8,0,0,0
Danza zandA,SD,Expert,10+,10.8,0,0,0
Danza zandA,SD,Master,13,13.4,0,0,0
Danza zandA,SD,Re:MASTER,13,13.5,0,0,0
Backyun! －悪い女－,SD,Basic,4,4,0,0,0
Backyun! －悪い女－,SD,Advanced,7,7.5,0,0,0
Backyun! －悪い女－,SD,Expert,11+,11.8,0,0,0
Backyun! －悪い女－,SD,Master,12+,12.7,0,0,0
Backyun! －悪い女－,SD,Re:MASTER,13,13.3,0,0,0
Monochrome Rainbow,SD,Basic,3,3,0,0,0
Monochrome Rainbow,SD,Advanced,8,8.6,0,0,0
Monochrome Rainbow,SD,Expert,10+,10.9,0,0,0
Monochrome Rainbow,SD,Master,12+,12.8,0,0,0
みんなのマイマイマー,SD,Basic,4,4,0,0,0
みんなのマイマイマー,SD,Advanced,8,8.6,0,0,0
みんなのマイマイマー,SD,Expert,11,11.2,0,0,0
みんなのマイマイマー,SD,Master,13+,13.7,0,0,0
みんなのマイマイマー,SD,Re:MASTER,13+,13.7,0,0,0
円舞曲、君に,SD,Basic,3,3,0,0,0
円舞曲、君に,SD,Advanced,6+,6.8,0,0,0
円舞曲、君に,SD,Expert,11,11.3,0,0,0
円舞曲、君に,SD,Master,13,13.4,0,0,0
Live & Learn,SD,Basic,4,4,0,0,0
Live & Learn,SD,Advanced,7,7.6,0,0,0
Live & Learn,SD,Expert,11,11.3,0,0,0
Live & Learn,SD,Master,13,13.3,0,0,0
Burning Hearts ～炎のANGEL～,SD,Basic,5,5,0,0,0
Burning Hearts ～炎のANGEL～,SD,Advanced,8,8.4,0,0,0
Burning Hearts ～炎のANGEL～,SD,Expert,10+,10.9,0,0,0
Burning Hearts ～炎のANGEL～,SD,Master,12,12.4,0,0,0
Burning Hearts ～炎のANGEL～,SD,Re:MASTER,13+,13.7,0,0,0
いーあるふぁんくらぶ,SD,Basic,4,4,0,0,0
いーあるふぁんくらぶ,SD,Advanced,7,7.5,0,0,0
いーあるふぁんくらぶ,SD,Expert,8,8.6,0,0,0
いーあるふぁんくらぶ,SD,Master,11+,11.8,0,0,0
いーあるふぁんくらぶ,SD,Re:MASTER,12,12.6,0,0,0
Nyan Cat EX,SD,Basic,5,5,0,0,0
Nyan Cat EX,SD,Advanced,7+,7.9,0,0,0
Nyan Cat EX,SD,Expert,11,11.6,0,0,0
Nyan Cat EX,SD,Master,13+,13.8,0,0,0
ぽっぴっぽー,SD,Basic,4,4,0,0,0
ぽっぴっぽー,SD,Advanced,7,7.5,0,0,0
ぽっぴっぽー,SD,Expert,9+,9.9,0,0,0
ぽっぴっぽー,SD,Master,13,13.3,0,0,0
LUCIA,SD,Basic,5,5,0,0,0
LUCIA,SD,Advanced,7,7.5,0,0,0
LUCIA,SD,Expert,12,12.3,0,0,0
LUCIA,SD,Master,13,13.2,0,0,0
LUCIA,SD,Re:MASTER,13+,13.7,0,0,0
Death Scythe,SD,Basic,5,5,0,0,0
Death Scythe,SD,Advanced,8,8.6,0,0,0
Death Scythe,SD,Expert,12,12.1,0,0,0
Death Scythe,SD,Master,13+,13.8,0,0,0
Death Scythe,SD,Re:MASTER,14,14.2,0,0,0
BREAK YOU!!,SD,Basic,5,5,0,0,0
BREAK YOU!!,SD,Advanced,7,7.2,0,0,0
BREAK YOU!!,SD,Expert,11,11,0,0,0
BREAK YOU!!,SD,Master,13,13.4,0,0,0
JUMPIN' JUMPIN',SD,Basic,4,4,0,0,0
JUMPIN' JUMPIN',SD,Advanced,8,8.5,0,0,0
JUMPIN' JUMPIN',SD,Expert,11+,11.7,0,0,0
JUMPIN' JUMPIN',SD,Master,13,13,0,0,0
L'épilogue,SD,Basic,5,5,0,0,0
L'épilogue,SD,Advanced,8,8.2,0,0,0
L'épilogue,SD,Expert,11+,11.7,0,0,0
L'épilogue,SD,Master,13+,13.7,0,0,0
Save This World νMIX,SD,Basic,4,4,0,0,0
Save This World νMIX,SD,Advanced,8,8.1,0,0,0
Save This World νMIX,SD,Expert,10,10.6,0,0,0
Save This World νMIX,SD,Master,13,13.3,0,0,0
Save This World νMIX,SD,Re:MASTER,13,13.3,0,0,0
Living Universe,SD,Basic,3,3,0,0,0
Living Universe,SD,Advanced,8,8.1,0,0,0
Living Universe,SD,Expert,10,10,0,0,0
Living Universe,SD,Master,11+,11.8,0,0,0
Living Universe,SD,Re:MASTER,12,12.6,0,0,0
Ignite Infinity,SD,Basic,4,4,0,0,0
Ignite Infinity,SD,Advanced,7,7.2,0,0,0
Ignite Infinity,SD,Expert,11+,11.9,0,0,0
Ignite Infinity,SD,Master,12,12.5,0,0,0
トルコ行進曲 - オワタ＼(^o^)／,SD,Basic,3,3,0,0,0
トルコ行進曲 - オワタ＼(^o^)／,SD,Advanced,7,7.6,0,0,0
トルコ行進曲 - オワタ＼(^o^)／,SD,Expert,10,10,0,0,0
トルコ行進曲 - オワタ＼(^o^)／,SD,Master,13+,13.7,0,0,0
裏表ラバーズ,SD,Basic,6,6,0,0,0
裏表ラバーズ,SD,Advanced,8,8.2,0,0,0
裏表ラバーズ,SD,Expert,12,12.6,0,0,0
裏表ラバーズ,SD,Master,13+,13.7,0,0,0
Outlaw's Lullaby,SD,Basic,4,4,0,0,0
Outlaw's Lullaby,SD,Advanced,8,8.6,0,0,0
Outlaw's Lullaby,SD,Expert,10+,10.7,0,0,0
Outlaw's Lullaby,SD,Master,13+,13.9,0,0,0
Brand-new Japanesque,SD,Basic,3,3,0,0,0
Brand-new Japanesque,SD,Advanced,8,8.4,0,0,0
Brand-new Japanesque,SD,Expert,10+,10.7,0,0,0
Brand-new Japanesque,SD,Master,12+,12.7,0,0,0
レッツゴー!陰陽師,SD,Basic,2,2,0,0,0
レッツゴー!陰陽師,SD,Advanced,7,7.5,0,0,0
レッツゴー!陰陽師,SD,Expert,9+,9.7,0,0,0
レッツゴー!陰陽師,SD,Master,13,13.3,0,0,0
からくりピエロ,SD,Basic,3,3,0,0,0
からくりピエロ,SD,Advanced,6,6.6,0,0,0
からくりピエロ,SD,Expert,10,10.1,0,0,0
からくりピエロ,SD,Master,12,12.5,0,0,0
からくりピエロ,SD,Re:MASTER,12+,12.8,0,0,0
ネトゲ廃人シュプレヒコール,SD,Basic,5,5,0,0,0
ネトゲ廃人シュプレヒコール,SD,Advanced,7+,7.8,0,0,0
ネトゲ廃人シュプレヒコール,SD,Expert,10+,10.7,0,0,0
ネトゲ廃人シュプレヒコール,SD,Master,13+,13.7,0,0,0
magician's operation,SD,Basic,4,4,0,0,0
magician's operation,SD,Advanced,7+,7.9,0,0,0
magician's operation,SD,Expert,11+,11.8,0,0,0
magician's operation,SD,Master,13+,13.7,0,0,0
六兆年と一夜物語,SD,Basic,5,5,0,0,0
六兆年と一夜物語,SD,Advanced,7+,7.8,0,0,0
六兆年と一夜物語,SD,Expert,10+,10.7,0,0,0
六兆年と一夜物語,SD,Master,13+,13.8,0,0,0
みくみくにしてあげる♪【してやんよ】,SD,Basic,4,4,0,0,0
みくみくにしてあげる♪【してやんよ】,SD,Advanced,6+,6.8,0,0,0
みくみくにしてあげる♪【してやんよ】,SD,Expert,9,9.4,0,0,0
みくみくにしてあげる♪【してやんよ】,SD,Master,11+,11.9,0,0,0
リリリリ★バーニングナイト,SD,Basic,6,6,0,0,0
リリリリ★バーニングナイト,SD,Advanced,8,8.3,0,0,0
リリリリ★バーニングナイト,SD,Expert,9+,9.7,0,0,0
リリリリ★バーニングナイト,SD,Master,10+,10.9,0,0,0
ハロ／ハワユ,SD,Basic,3,3,0,0,0
ハロ／ハワユ,SD,Advanced,6,6.6,0,0,0
ハロ／ハワユ,SD,Expert,9,9.4,0,0,0
ハロ／ハワユ,SD,Master,12,12,0,0,0
緋色のDance,SD,Basic,5,5,0,0,0
緋色のDance,SD,Advanced,7,7.6,0,0,0
緋色のDance,SD,Expert,10+,10.7,0,0,0
緋色のDance,SD,Master,13,13.3,0,0,0
緋色のDance,SD,Re:MASTER,13+,13.7,0,0,0
明星ロケット,SD,Basic,5,5,0,0,0
明星ロケット,SD,Advanced,7,7.6,0,0,0
明星ロケット,SD,Expert,10,10,0,0,0
明星ロケット,SD,Master,12,12.4,0,0,0
明星ロケット,SD,Re:MASTER,12+,12.7,0,0,0
The Great Journey,SD,Basic,6,6,0,0,0
The Great Journey,SD,Advanced,6+,6.8,0,0,0
The Great Journey,SD,Expert,10,10.5,0,0,0
The Great Journey,SD,Master,11+,11.8,0,0,0
お嫁にしなさいっ！,SD,Basic,3,3,0,0,0
お嫁にしなさいっ！,SD,Advanced,7,7.6,0,0,0
お嫁にしなさいっ！,SD,Expert,10+,10.9,0,0,0
お嫁にしなさいっ！,SD,Master,12+,12.8,0,0,0
ロストワンの号哭,SD,Basic,4,4,0,0,0
ロストワンの号哭,SD,Advanced,6+,6.8,0,0,0
ロストワンの号哭,SD,Expert,10+,10.8,0,0,0
ロストワンの号哭,SD,Master,13,13.5,0,0,0
ロストワンの号哭,SD,Re:MASTER,14,14.2,0,0,0
患部で止まってすぐ溶ける～狂気の優曇華院,SD,Basic,4,4,0,0,0
患部で止まってすぐ溶ける～狂気の優曇華院,SD,Advanced,8,8,0,0,0
患部で止まってすぐ溶ける～狂気の優曇華院,SD,Expert,10+,10.7,0,0,0
患部で止まってすぐ溶ける～狂気の優曇華院,SD,Master,13+,13.7,0,0,0
患部で止まってすぐ溶ける～狂気の優曇華院,SD,Re:MASTER,14,14,0,0,0
ケロ⑨destiny,SD,Basic,4,4,0,0,0
ケロ⑨destiny,SD,Advanced,7,7.3,0,0,0
ケロ⑨destiny,SD,Expert,10+,10.9,0,0,0
ケロ⑨destiny,SD,Master,12+,12.9,0,0,0
"Endless, Sleepless Night",SD,Basic,4,4,0,0,0
"Endless, Sleepless Night",SD,Advanced,8,8.3,0,0,0
"Endless, Sleepless Night",SD,Expert,10+,10.8,0,0,0
"Endless, Sleepless Night",SD,Master,13,13.3,0,0,0
POP STAR,SD,Basic,3,3,0,0,0
POP STAR,SD,Advanced,7,7,0,0,0
POP STAR,SD,Expert,9,9.6,0,0,0
POP STAR,SD,Master,11,11.4,0,0,0
Back 2 Back,SD,Basic,6,6,0,0,0
Back 2 Back,SD,Advanced,7+,7.8,0,0,0
Back 2 Back,SD,Expert,10+,10.8,0,0,0
Back 2 Back,SD,Master,13+,13.9,0,0,0
神々の祈り,SD,Basic,3,3,0,0,0
神々の祈り,SD,Advanced,7,7.1,0,0,0
神々の祈り,SD,Expert,9,9.3,0,0,0
神々の祈り,SD,Master,12,12.6,0,0,0
エピクロスの虹はもう見えない,SD,Basic,3,3,0,0,0
エピクロスの虹はもう見えない,SD,Advanced,7,7.4,0,0,0
エピクロスの虹はもう見えない,SD,Expert,9+,9.9,0,0,0
エピクロスの虹はもう見えない,SD,Master,11+,11.8,0,0,0
エピクロスの虹はもう見えない,SD,Re:MASTER,13,13.2,0,0,0
シアワセうさぎ,SD,Basic,4,4,0,0,0
シアワセうさぎ,SD,Advanced,7,7.3,0,0,0
シアワセうさぎ,SD,Expert,8+,8.8,0,0,0
シアワセうさぎ,SD,Master,11,11,0,0,0
ってゐ！ ～えいえんてゐVer～,SD,Basic,3,3,0,0,0
ってゐ！ ～えいえんてゐVer～,SD,Advanced,7,7.3,0,0,0
ってゐ！ ～えいえんてゐVer～,SD,Expert,9+,9.7,0,0,0
ってゐ！ ～えいえんてゐVer～,SD,Master,12,12.5,0,0,0
ってゐ！ ～えいえんてゐVer～,SD,Re:MASTER,13,13.2,0,0,0
待チ人ハ来ズ。,SD,Basic,3,3,0,0,0
待チ人ハ来ズ。,SD,Advanced,7,7.6,0,0,0
待チ人ハ来ズ。,SD,Expert,9+,9.8,0,0,0
待チ人ハ来ズ。,SD,Master,13,13.2,0,0,0
Cosmic Magic Shooter,SD,Basic,5,5,0,0,0
Cosmic Magic Shooter,SD,Advanced,7+,7.8,0,0,0
Cosmic Magic Shooter,SD,Expert,10+,10.8,0,0,0
Cosmic Magic Shooter,SD,Master,13+,13.9,0,0,0
深海少女,SD,Basic,3,3,0,0,0
深海少女,SD,Advanced,7,7.3,0,0,0
深海少女,SD,Expert,9+,9.9,0,0,0
深海少女,SD,Master,13,13.2,0,0,0
M.S.S.Planet,SD,Basic,3,3,0,0,0
M.S.S.Planet,SD,Advanced,7+,7.7,0,0,0
M.S.S.Planet,SD,Expert,10+,10.7,0,0,0
M.S.S.Planet,SD,Master,12,12.6,0,0,0
東方スイーツ！～鬼畜姉妹と受難メイド～,SD,Basic,5,5,0,0,0
東方スイーツ！～鬼畜姉妹と受難メイド～,SD,Advanced,7+,7.7,0,0,0
東方スイーツ！～鬼畜姉妹と受難メイド～,SD,Expert,10+,10.7,0,0,0
東方スイーツ！～鬼畜姉妹と受難メイド～,SD,Master,13,13.2,0,0,0
幻想のサテライト,SD,Basic,4,4,0,0,0
幻想のサテライト,SD,Advanced,8,8.1,0,0,0
幻想のサテライト,SD,Expert,11,11.3,0,0,0
幻想のサテライト,SD,Master,13+,13.9,0,0,0
最速最高シャッターガール,SD,Basic,4,4,0,0,0
最速最高シャッターガール,SD,Advanced,8,8.2,0,0,0
最速最高シャッターガール,SD,Expert,10+,10.9,0,0,0
最速最高シャッターガール,SD,Master,12,12.6,0,0,0
バラライカ,SD,Basic,3,3,0,0,0
バラライカ,SD,Advanced,7+,7.7,0,0,0
バラライカ,SD,Expert,9+,9.8,0,0,0
バラライカ,SD,Master,11+,11.8,0,0,0
林檎華憐歌,SD,Basic,5,5,0,0,0
林檎華憐歌,SD,Advanced,7,7.4,0,0,0
林檎華憐歌,SD,Expert,11,11.3,0,0,0
林檎華憐歌,SD,Master,12,12.5,0,0,0
YATTA!,SD,Basic,3,3,0,0,0
YATTA!,SD,Advanced,6+,6.9,0,0,0
YATTA!,SD,Expert,9+,9.7,0,0,0
YATTA!,SD,Master,11,11.4,0,0,0
Jack-the-Ripper◆,SD,Basic,5,5,0,0,0
Jack-the-Ripper◆,SD,Advanced,9,9,0,0,0
Jack-the-Ripper◆,SD,Expert,12,12.2,0,0,0
Jack-the-Ripper◆,SD,Master,13+,13.9,0,0,0
Windy Hill -Zone 1,SD,Basic,4,4,0,0,0
Windy Hill -Zone 1,SD,Advanced,8,8.3,0,0,0
Windy Hill -Zone 1,SD,Expert,10+,10.9,0,0,0
Windy Hill -Zone 1,SD,Master,13,13.2,0,0,0
コトバ・カラフル,SD,Basic,3,3,0,0,0
コトバ・カラフル,SD,Advanced,7,7.2,0,0,0
コトバ・カラフル,SD,Expert,8,8.6,0,0,0
コトバ・カラフル,SD,Master,13,13.3,0,0,0
タカハせ！名人マン,SD,Basic,3,3,0,0,0
タカハせ！名人マン,SD,Advanced,7,7.5,0,0,0
タカハせ！名人マン,SD,Expert,9+,9.8,0,0,0
タカハせ！名人マン,SD,Master,13,13.5,0,0,0
言ノ葉カルマ,SD,Basic,4,4,0,0,0
言ノ葉カルマ,SD,Advanced,7,7.5,0,0,0
言ノ葉カルマ,SD,Expert,10+,10.7,0,0,0
言ノ葉カルマ,SD,Master,13,13.3,0,0,0
かせげ！ジャリンコヒーロー,SD,Basic,4,4,0,0,0
かせげ！ジャリンコヒーロー,SD,Advanced,7,7.6,0,0,0
かせげ！ジャリンコヒーロー,SD,Expert,9+,9.8,0,0,0
かせげ！ジャリンコヒーロー,SD,Master,12,12.5,0,0,0
キズナの物語,SD,Basic,3,3,0,0,0
キズナの物語,SD,Advanced,7,7.2,0,0,0
キズナの物語,SD,Expert,9,9.1,0,0,0
キズナの物語,SD,Master,13,13.2,0,0,0
Heart Beats,SD,Basic,4,4,0,0,0
Heart Beats,SD,Advanced,7,7.5,0,0,0
Heart Beats,SD,Expert,9+,9.8,0,0,0
Heart Beats,SD,Master,12,12.4,0,0,0
鼓動,SD,Basic,4,4,0,0,0
鼓動,SD,Advanced,7+,7.7,0,0,0
鼓動,SD,Expert,10+,10.8,0,0,0
鼓動,SD,Master,13,13.3,0,0,0
DRAGONLADY,SD,Basic,4,4,0,0,0
DRAGONLADY,SD,Advanced,8,8.4,0,0,0
DRAGONLADY,SD,Expert,12+,12.8,0,0,0
DRAGONLADY,SD,Master,13+,13.9,0,0,0
二息歩行,SD,Basic,3,3,0,0,0
二息歩行,SD,Advanced,7,7.6,0,0,0
二息歩行,SD,Expert,10,10.1,0,0,0
二息歩行,SD,Master,13,13.2,0,0,0
ファンタジーゾーン OPA-OPA! -GMT remix-,SD,Basic,4,4,0,0,0
ファンタジーゾーン OPA-OPA! -GMT remix-,SD,Advanced,7,7.4,0,0,0
ファンタジーゾーン OPA-OPA! -GMT remix-,SD,Expert,10+,10.8,0,0,0
ファンタジーゾーン OPA-OPA! -GMT remix-,SD,Master,13,13.2,0,0,0
電車で電車でGO!GO!GO!GC! -GMT remix-,SD,Basic,5,5,0,0,0
電車で電車でGO!GO!GO!GC! -GMT remix-,SD,Advanced,7,7.6,0,0,0
電車で電車でGO!GO!GO!GC! -GMT remix-,SD,Expert,9,9.5,0,0,0
電車で電車でGO!GO!GO!GC! -GMT remix-,SD,Master,12,12.5,0,0,0
RIDGE RACER STEPS -GMT remix-,SD,Basic,5,5,0,0,0
RIDGE RACER STEPS -GMT remix-,SD,Advanced,8,8,0,0,0
RIDGE RACER STEPS -GMT remix-,SD,Expert,11+,11.8,0,0,0
RIDGE RACER STEPS -GMT remix-,SD,Master,13,13.3,0,0,0
リッジでリッジでGO!GO!GO! -GMT mashup-,SD,Basic,4,4,0,0,0
リッジでリッジでGO!GO!GO! -GMT mashup-,SD,Advanced,7,7.6,0,0,0
リッジでリッジでGO!GO!GO! -GMT mashup-,SD,Expert,11+,11.8,0,0,0
リッジでリッジでGO!GO!GO! -GMT mashup-,SD,Master,13,13.2,0,0,0
オパ! オパ! RACER -GMT mashup-,SD,Basic,4,4,0,0,0
オパ! オパ! RACER -GMT mashup-,SD,Advanced,7,7.1,0,0,0
オパ! オパ! RACER -GMT mashup-,SD,Expert,10+,10.8,0,0,0
オパ! オパ! RACER -GMT mashup-,SD,Master,13,13.6,0,0,0
電車で電車でOPA!OPA!OPA! -GMT mashup-,SD,Basic,4,4,0,0,0
電車で電車でOPA!OPA!OPA! -GMT mashup-,SD,Advanced,7,7.3,0,0,0
電車で電車でOPA!OPA!OPA! -GMT mashup-,SD,Expert,11+,11.8,0,0,0
電車で電車でOPA!OPA!OPA! -GMT mashup-,SD,Master,13+,13.7,0,0,0
Axeria,SD,Basic,6,6,0,0,0
Axeria,SD,Advanced,8,8.6,0,0,0
Axeria,SD,Expert,12+,12.9,0,0,0
Axeria,SD,Master,14,14.5,0,0,0
ピーマンたべたら,SD,Basic,5,5,0,0,0
ピーマンたべたら,SD,Advanced,7,7.6,0,0,0
ピーマンたべたら,SD,Expert,11,11.4,0,0,0
ピーマンたべたら,SD,Master,13+,13.7,0,0,0
MIRROR of MAGIC,SD,Basic,5,5,0,0,0
MIRROR of MAGIC,SD,Advanced,7+,7.8,0,0,0
MIRROR of MAGIC,SD,Expert,10+,10.7,0,0,0
MIRROR of MAGIC,SD,Master,13,13.2,0,0,0
究極焼肉レストラン！お燐の地獄亭！,SD,Basic,6,6,0,0,0
究極焼肉レストラン！お燐の地獄亭！,SD,Advanced,7,7.3,0,0,0
究極焼肉レストラン！お燐の地獄亭！,SD,Expert,10+,10.7,0,0,0
究極焼肉レストラン！お燐の地獄亭！,SD,Master,12,12.5,0,0,0
shake it!,SD,Basic,5,5,0,0,0
shake it!,SD,Advanced,7,7.6,0,0,0
shake it!,SD,Expert,9,9,0,0,0
shake it!,SD,Master,12,12.5,0,0,0
YU-MU,SD,Basic,4,4,0,0,0
YU-MU,SD,Advanced,7,7.5,0,0,0
YU-MU,SD,Expert,10+,10.8,0,0,0
YU-MU,SD,Master,13,13.2,0,0,0
物凄い勢いでけーねが物凄いうた,SD,Basic,5,5,0,0,0
物凄い勢いでけーねが物凄いうた,SD,Advanced,7,7.3,0,0,0
物凄い勢いでけーねが物凄いうた,SD,Expert,9+,9.8,0,0,0
物凄い勢いでけーねが物凄いうた,SD,Master,12+,12.9,0,0,0
BETTER CHOICE,SD,Basic,4,4,0,0,0
BETTER CHOICE,SD,Advanced,8,8.3,0,0,0
BETTER CHOICE,SD,Expert,10+,10.8,0,0,0
BETTER CHOICE,SD,Master,12+,12.9,0,0,0
Oshama Scramble!,SD,Basic,6,6,0,0,0
Oshama Scramble!,SD,Advanced,8,8.6,0,0,0
Oshama Scramble!,SD,Expert,12,12,0,0,0
Oshama Scramble!,SD,Master,14,14.5,0,0,0
D✪N’T  ST✪P  R✪CKIN’,SD,Basic,6,6,0,0,0
D✪N’T  ST✪P  R✪CKIN’,SD,Advanced,8,8.1,0,0,0
D✪N’T  ST✪P  R✪CKIN’,SD,Expert,11+,11.9,0,0,0
D✪N’T  ST✪P  R✪CKIN’,SD,Master,13+,13.8,0,0,0
D✪N’T  ST✪P  R✪CKIN’,SD,Re:MASTER,13,13.5,0,0,0
ガラテアの螺旋,SD,Basic,6,6,0,0,0
ガラテアの螺旋,SD,Advanced,8+,8.8,0,0,0
ガラテアの螺旋,SD,Expert,13,13.3,0,0,0
ガラテアの螺旋,SD,Master,14,14.6,0,0,0
ガラテアの螺旋,SD,Re:MASTER,14+,14.7,0,0,0
oboro,SD,Basic,6,6,0,0,0
oboro,SD,Advanced,8,8.4,0,0,0
oboro,SD,Expert,12,12,0,0,0
oboro,SD,Master,13+,13.7,0,0,0
Dragoon,SD,Basic,5,5,0,0,0
Dragoon,SD,Advanced,8,8.6,0,0,0
Dragoon,SD,Expert,10+,10.9,0,0,0
Dragoon,SD,Master,13,13.3,0,0,0
Dragoon,SD,Re:MASTER,14,14.5,0,0,0
アンハッピーリフレイン,SD,Basic,5,5,0,0,0
アンハッピーリフレイン,SD,Advanced,8,8.3,0,0,0
アンハッピーリフレイン,SD,Expert,11+,11.8,0,0,0
アンハッピーリフレイン,SD,Master,13,13.4,0,0,0
One Step Ahead,SD,Basic,6,6,0,0,0
One Step Ahead,SD,Advanced,7,7.5,0,0,0
One Step Ahead,SD,Expert,11,11.2,0,0,0
One Step Ahead,SD,Master,12+,12.7,0,0,0
L9,SD,Basic,5,5,0,0,0
L9,SD,Advanced,8,8.3,0,0,0
L9,SD,Expert,10+,10.9,0,0,0
L9,SD,Master,13+,13.7,0,0,0
planet dancer,SD,Basic,4,4,0,0,0
planet dancer,SD,Advanced,7+,7.8,0,0,0
