655,Crazy ∞ nighT,6,6,0,0
656,Crazy ∞ nighT,8+,8.5,0,0
657,Crazy ∞ nighT,13,13.2,0,0
658,愛迷エレジー,3,3,0,0
659,愛迷エレジー,6,6,0,0
660,愛迷エレジー,9+,9.5,0,0
661,愛迷エレジー,12+,12.8,0,0
662,Warcry,3,3,0,0
663,Warcry,7,7,0,0
664,Warcry,10,10.1,0,0
665,Warcry,14,14.3,0,0
666,その群青が愛しかったようだった,3,3,0,0
667,その群青が愛しかったようだった,6,6,0,0
668,その群青が愛しかったようだった,10,10,0,0
669,その群青が愛しかったようだった,11+,11.7,0,0
670,札付きのワル　～マイケルのうた～,3,3,0,0
671,札付きのワル　～マイケルのうた～,6,6,0,0
672,札付きのワル　～マイケルのうた～,10,10.2,0,0
673,札付きのワル　～マイケルのうた～,13+,13.6,0,0
674,BOKUTO,3,3,0,0
675,BOKUTO,7+,7.5,0,0
676,BOKUTO,10,10.2,0,0
677,BOKUTO,14,14,0,0
678,TiamaT:F minor,4,4,0,0
679,TiamaT:F minor,9+,9.5,0,0
680,TiamaT:F minor,13+,13.7,0,0
681,TiamaT:F minor,15,15,0,0
682,Oshama Scramble! (Cranky Remix),4,4,0,0
683,Oshama Scramble! (Cranky Remix),7,7,0,0
684,Oshama Scramble! (Cranky Remix),11,11.4,0,0
685,Oshama Scramble! (Cranky Remix),14,14,0,0
686,D.E.A.D.L.Y.,3,3,0,0
687,D.E.A.D.L.Y.,6,6,0,0
688,D.E.A.D.L.Y.,9+,9.5,0,0
689,D.E.A.D.L.Y.,12+,12.9,0,0
690,ロボットプラネットユートピア,3,3,0,0
691,ロボットプラネットユートピア,6,6,0,0
692,ロボットプラネットユートピア,9+,9.5,0,0
693,ロボットプラネットユートピア,13,13.1,0,0
694,Tidal Wave,4,4,0,0
695,Tidal Wave,7+,7.5,0,0
696,Tidal Wave,10+,10.8,0,0
697,Tidal Wave,14,14.4,0,0
698,Hand in Hand,3,3,0,0
699,Hand in Hand,5,5,0,0
700,Hand in Hand,8+,8.5,0,0
701,Hand in Hand,11+,11.7,0,0
702,My Dearest Song,3,3,0,0
703,My Dearest Song,5,5,0,0
704,My Dearest Song,8+,8.5,0,0
705,My Dearest Song,13,13.1,0,0
706,猫祭り,3,3,0,0
707,猫祭り,6,6,0,0
708,猫祭り,9+,9.5,0,0
709,猫祭り,12,12.3,0,0
710,ゲシュタルト！テスト期間！！,3,3,0,0
711,ゲシュタルト！テスト期間！！,5,5,0,0
712,ゲシュタルト！テスト期間！！,9+,9.5,0,0
713,ゲシュタルト！テスト期間！！,13+,13.7,0,0
714,心象蜃気楼,3,3,0,0
715,心象蜃気楼,5,5,0,0
716,心象蜃気楼,9+,9.5,0,0
717,心象蜃気楼,11,11.4,0,0
718,Bang Babang Bang!!!,3,3,0,0
719,Bang Babang Bang!!!,6,6,0,0
720,Bang Babang Bang!!!,10+,10.7,0,0
721,Bang Babang Bang!!!,13+,13.8,0,0
722,エンヴィキャットウォーク,3,3,0,0
723,エンヴィキャットウォーク,6,6,0,0
724,エンヴィキャットウォーク,9+,9.5,0,0
725,エンヴィキャットウォーク,13,13.2,0,0
726,鬼KYOKAN,4,4,0,0
727,鬼KYOKAN,6,6,0,0
728,鬼KYOKAN,10,10,0,0
729,鬼KYOKAN,14,14,0,0
730,有頂天ビバーチェ,2,2,0,0
731,有頂天ビバーチェ,6,6,0,0
732,有頂天ビバーチェ,8,8,0,0
733,有頂天ビバーチェ,11+,11.7,0,0
734,ビバハピ,3,3,0,0
735,ビバハピ,6,6,0,0
736,ビバハピ,9,9,0,0
737,ビバハピ,11+,11.9,0,0
738,願い星,3,3,0,0
739,願い星,5,5,0,0
740,願い星,8,8,0,0
741,願い星,11+,11.9,0,0
742,愛言葉,2,2,0,0
743,愛言葉,4,4,0,0
744,愛言葉,8,8,0,0
745,愛言葉,11,11.4,0,0
746,後夜祭,3,3,0,0
747,後夜祭,5,5,0,0
748,後夜祭,9+,9.5,0,0
749,後夜祭,13,13,0,0
750,TRUST,3,3,0,0
751,TRUST,6,6,0,0
752,TRUST,9+,9.5,0,0
753,TRUST,13,13.1,0,0
754,からくりピエロ,2,2,0,0
755,からくりピエロ,5,5,0,0
756,からくりピエロ,8,8,0,0
757,からくりピエロ,11+,11.7,0,0
758,深海少女,3,3,0,0
759,深海少女,5,5,0,0
760,深海少女,8,8,0,0
761,深海少女,11+,11.7,0,0
762,リモコン,3,3,0,0
763,リモコン,5,5,0,0
764,リモコン,8,8,0,0
765,リモコン,11+,11.8,0,0
766,ラクガキスト,4,4,0,0
767,ラクガキスト,7,7,0,0
768,ラクガキスト,11,11.2,0,0
769,ラクガキスト,14,14.4,0,0
770,アカツキアライヴァル,2,2,0,0
771,アカツキアライヴァル,5,5,0,0
772,アカツキアライヴァル,9+,9.5,0,0
773,アカツキアライヴァル,11+,11.7,0,0
774,神曲,3,3,0,0
775,神曲,5,5,0,0
776,神曲,8,8,0,0
777,神曲,12,12,0,0
778,幸せになれる隠しコマンドがあるらしい,3,3,0,0
779,幸せになれる隠しコマンドがあるらしい,5,5,0,0
780,幸せになれる隠しコマンドがあるらしい,10,10.2,0,0
781,幸せになれる隠しコマンドがあるらしい,13+,13.7,0,0
782,メルト,2,2,0,0
783,メルト,5,5,0,0
784,メルト,8,8,0,0
785,メルト,11,11.4,0,0
786,ロミオとシンデレラ,3,3,0,0
787,ロミオとシンデレラ,6,6,0,0
788,ロミオとシンデレラ,10,10,0,0
789,ロミオとシンデレラ,11+,11.8,0,0
790,First Twinkle,3,3,0,0
791,First Twinkle,5,5,0,0
792,First Twinkle,8+,8.5,0,0
793,First Twinkle,11,11.4,0,0
794,ウソラセラ,3,3,0,0
795,ウソラセラ,6,6,0,0
796,ウソラセラ,10+,10.7,0,0
797,ウソラセラ,13,13.2,0,0
798,檄!帝国華撃団,3,3,0,0
799,檄!帝国華撃団,4,4,0,0
800,檄!帝国華撃団,8,8,0,0
801,檄!帝国華撃団,11,11.3,0,0
802,Kronos,3,3,0,0
803,Kronos,5,5,0,0
804,Kronos,9+,9.5,0,0
805,Kronos,13,13,0,0
806,月に叢雲華に風,3,3,0,0
807,月に叢雲華に風,5,5,0,0
808,月に叢雲華に風,8,8,0,0
809,月に叢雲華に風,12,12.4,0,0
810,インビジブル,4,4,0,0
811,インビジブル,7,7,0,0
812,インビジブル,10+,10.8,0,0
813,インビジブル,14,14.2,0,0
814,人生リセットボタン,4,4,0,0
815,人生リセットボタン,7,7,0,0
816,人生リセットボタン,10,10.3,0,0
817,人生リセットボタン,13+,13.8,0,0
818,響,3,3,0,0
819,響,5,5,0,0
820,響,9+,9.5,0,0
821,響,12,12,0,0
822,風仁雷仁,3,3,0,0
823,風仁雷仁,5,5,0,0
824,風仁雷仁,9,9,0,0
825,風仁雷仁,13,13.2,0,0
826,PRIVATE SERVICE,3,3,0,0
827,PRIVATE SERVICE,5,5,0,0
828,PRIVATE SERVICE,9+,9.5,0,0
829,PRIVATE SERVICE,13+,13.5,0,0
830,No Routine,2,2,0,0
831,No Routine,6,6,0,0
832,No Routine,9,9,0,0
833,No Routine,12+,12.5,0,0
834,白い雪のプリンセスは,3,3,0,0
835,白い雪のプリンセスは,6,6,0,0
836,白い雪のプリンセスは,9+,9.5,0,0
837,白い雪のプリンセスは,12,12.4,0,0
838,Strahv,4,4,0,0
839,Strahv,7+,7.5,0,0
840,Strahv,11,11,0,0
841,Strahv,14,14.4,0,0
842,Dreams Dreams:Kids Ver.,1,1,0,0
843,Dreams Dreams:Kids Ver.,4,4,0,0
844,Dreams Dreams:Kids Ver.,7+,7.5,0,0
845,Dreams Dreams:Kids Ver.,10,10.4,0,0
846,In The Blue Sky '01,3,3,0,0
847,In The Blue Sky '01,5,5,0,0
848,In The Blue Sky '01,8,8,0,0
849,In The Blue Sky '01,11+,11.6,0,0
850,幻想のサテライト,3,3,0,0
851,幻想のサテライト,7,7,0,0
852,幻想のサテライト,11,11.1,0,0
853,幻想のサテライト,14,14.2,0,0
854,凛として咲く花の如く,3,3,0,0
855,凛として咲く花の如く,5,5,0,0
856,凛として咲く花の如く,9,9,0,0
857,凛として咲く花の如く,12+,12.5,0,0
858,凛として咲く花の如く,14,14.2,0,0
859,Paqqin,3,3,0,0
860,Paqqin,6,6,0,0
861,Paqqin,10,10.1,0,0
862,Paqqin,13+,13.7,0,0
863,覚醒楽奏メタフィクション,3,3,0,0
864,覚醒楽奏メタフィクション,7+,7.5,0,0
865,覚醒楽奏メタフィクション,11,11.2,0,0
866,覚醒楽奏メタフィクション,14,14.2,0,0
867,みくみくにしてあげる♪【してやんよ】,3,3,0,0
868,みくみくにしてあげる♪【してやんよ】,5,5,0,0
869,みくみくにしてあげる♪【してやんよ】,8,8,0,0
870,みくみくにしてあげる♪【してやんよ】,11+,11.5,0,0
871,Air,3,3,0,0
872,Air,7,7,0,0
873,Air,10,10.1,0,0
874,Air,14+,14.5,0,0
875,DataErr0r,3,3,0,0
876,DataErr0r,7,7,0,0
877,DataErr0r,10,10.3,0,0
878,DataErr0r,14,14,0,0
879,Say A Vengeance,3,3,0,0
880,Say A Vengeance,6,6,0,0
881,Say A Vengeance,9+,9.5,0,0
882,Say A Vengeance,13+,13.7,0,0
883,010,2,2,0,0
884,010,6,6,0,0
885,010,9+,9.5,0,0
886,010,13+,13.5,0,0
887,ERIS -Legend of Gaidelia-,3,3,0,0
888,ERIS -Legend of Gaidelia-,6,6,0,0
889,ERIS -Legend of Gaidelia-,9,9,0,0
890,ERIS -Legend of Gaidelia-,13+,13.5,0,0
891,Imperishable Night 2006 (2016 Refine),4,4,0,0
892,Imperishable Night 2006 (2016 Refine),7+,7.5,0,0
893,Imperishable Night 2006 (2016 Refine),11+,11.5,0,0
894,Imperishable Night 2006 (2016 Refine),14+,14.6,0,0
895,Dreadnought,4,4,0,0
896,Dreadnought,7+,7.5,0,0
897,Dreadnought,10+,10.9,0,0
898,Dreadnought,14+,14.5,0,0
899,STAGER,3,3,0,0
900,STAGER,5,5,0,0
901,STAGER,10,10,0,0
902,STAGER,13+,13.7,0,0
903,Sakura Fubuki,3,3,0,0
904,Sakura Fubuki,7,7,0,0
905,Sakura Fubuki,9,9,0,0
906,Sakura Fubuki,13,13.3,0,0
907,JULIAN,3,3,0,0
908,JULIAN,6,6,0,0
909,JULIAN,10+,10.9,0,0
910,JULIAN,13+,13.7,0,0
911,★LittlE HearTs★,4,4,0,0
912,★LittlE HearTs★,8,8,0,0
913,★LittlE HearTs★,11+,11.6,0,0
914,★LittlE HearTs★,14+,14.9,0,0
915,STAIRWAY TO GENERATION,3,3,0,0
916,STAIRWAY TO GENERATION,5,5,0,0
917,STAIRWAY TO GENERATION,9+,9.5,0,0
918,STAIRWAY TO GENERATION,13,13.2,0,0
919,ドキドキDREAM!!!,3,3,0,0
920,ドキドキDREAM!!!,6,6,0,0
921,ドキドキDREAM!!!,9+,9.5,0,0
922,ドキドキDREAM!!!,12+,12.5,0,0
923,猛進ソリストライフ！,4,4,0,0
924,猛進ソリストライフ！,7,7,0,0
925,猛進ソリストライフ！,9+,9.5,0,0
926,猛進ソリストライフ！,12+,12.6,0,0
927,空威張りビヘイビア,3,3,0,0
928,空威張りビヘイビア,6,6,0,0
929,空威張りビヘイビア,9,9,0,0
930,空威張りビヘイビア,13,13.1,0,0
931,Oshama Scramble!,4,4,0,0
932,Oshama Scramble!,8,8,0,0
933,Oshama Scramble!,11,11.3,0,0
934,Oshama Scramble!,14,14,0,0
935,FLOATED CALM,3,3,0,0
936,FLOATED CALM,5,5,0,0
937,FLOATED CALM,10,10,0,0
938,FLOATED CALM,12+,12.8,0,0
939,Supersonic Generation,4,4,0,0
940,Supersonic Generation,7,7,0,0
941,Supersonic Generation,11+,11.7,0,0
942,Supersonic Generation,14,14.4,0,0
943,シジョウノコエ VOCALO ver.,3,3,0,0
944,シジョウノコエ VOCALO ver.,5,5,0,0
945,シジョウノコエ VOCALO ver.,9+,9.5,0,0
946,シジョウノコエ VOCALO ver.,12+,12.6,0,0
947,Tic Tac DREAMIN’,3,3,0,0
948,Tic Tac DREAMIN’,5,5,0,0
949,Tic Tac DREAMIN’,8+,8.5,0,0
950,Tic Tac DREAMIN’,11+,11.8,0,0
951,SPICY SWINGY STYLE,3,3,0,0
952,SPICY SWINGY STYLE,6,6,0,0
953,SPICY SWINGY STYLE,9+,9.5,0,0
954,SPICY SWINGY STYLE,12+,12.7,0,0
955,RevolutionGame,2,2,0,0
956,RevolutionGame,5,5,0,0
957,RevolutionGame,8+,8.5,0,0
958,RevolutionGame,12,12,0,0
959,Still,3,3,0,0
960,Still,5,5,0,0
961,Still,9,9,0,0
962,Still,13,13.1,0,0
963,おまかせ！！トラブルメイ娘☆とれびちゃん,3,3,0,0
964,おまかせ！！トラブルメイ娘☆とれびちゃん,6,6,0,0
965,おまかせ！！トラブルメイ娘☆とれびちゃん,9+,9.5,0,0
966,おまかせ！！トラブルメイ娘☆とれびちゃん,14,14.1,0,0
967,オススメ☆♂♀☆でぃすとぴあ,4,4,0,0
968,オススメ☆♂♀☆でぃすとぴあ,7+,7.5,0,0
969,オススメ☆♂♀☆でぃすとぴあ,10+,10.6,0,0
970,オススメ☆♂♀☆でぃすとぴあ,14,14.4,0,0
971,Daydream café,3,3,0,0
972,Daydream café,5,5,0,0
973,Daydream café,8,8,0,0
974,Daydream café,11,11.4,0,0
975,Daydream café,12+,12.7,0,0
976,ラブリー☆えんじぇる!!,3,3,0,0
977,ラブリー☆えんじぇる!!,6,6,0,0
978,ラブリー☆えんじぇる!!,9+,9.5,0,0
979,ラブリー☆えんじぇる!!,12+,12.7,0,0
980,Face of Fact,3,3,0,0
981,Face of Fact,5,5,0,0
982,Face of Fact,9+,9.5,0,0
983,Face of Fact,12,12.3,0,0
984,true my heart -Lovable mix-,2,2,0,0
985,true my heart -Lovable mix-,4,4,0,0
986,true my heart -Lovable mix-,8,8,0,0
987,true my heart -Lovable mix-,11+,11.6,0,0
988,桜ノ雨,1,1,0,0
989,桜ノ雨,4,4,0,0
990,桜ノ雨,8,8,0,0
991,桜ノ雨,11,11,0,0
992,いーあるふぁんくらぶ,2,2,0,0
993,いーあるふぁんくらぶ,5,5,0,0
994,いーあるふぁんくらぶ,8,8,0,0
995,いーあるふぁんくらぶ,11,11.4,0,0
996,エイリアンエイリアン,3,3,0,0
997,エイリアンエイリアン,5,5,0,0
998,エイリアンエイリアン,9+,9.5,0,0
999,エイリアンエイリアン,11+,11.7,0,0
1000,虎視眈々,3,3,0,0
1001,虎視眈々,5,5,0,0
1002,虎視眈々,8,8,0,0
1003,虎視眈々,12+,12.9,0,0
1004,アンハッピーリフレイン,3,3,0,0
1005,アンハッピーリフレイン,7,7,0,0
1006,アンハッピーリフレイン,9+,9.5,0,0
1007,アンハッピーリフレイン,13+,13.7,0,0
1008,すきなことだけでいいです,2,2,0,0
1009,すきなことだけでいいです,5,5,0,0
1010,すきなことだけでいいです,8,8,0,0
1011,すきなことだけでいいです,13,13,0,0
1012,チュルリラ・チュルリラ・ダッダッダ！,3,3,0,0
1013,チュルリラ・チュルリラ・ダッダッダ！,6,6,0,0
1014,チュルリラ・チュルリラ・ダッダッダ！,10,10,0,0
1015,チュルリラ・チュルリラ・ダッダッダ！,13+,13.6,0,0
1016,だんだん早くなる,3,3,0,0
1017,だんだん早くなる,5,5,0,0
1018,だんだん早くなる,9,9,0,0
1019,だんだん早くなる,11+,11.5,0,0
1020,ECHO,3,3,0,0
1021,ECHO,5,5,0,0
1022,ECHO,9+,9.5,0,0
1023,ECHO,12+,12.6,0,0
1024,泡沫、哀のまほろば,3,3,0,0
1025,泡沫、哀のまほろば,5,5,0,0
1026,泡沫、哀のまほろば,8,8,0,0
1027,泡沫、哀のまほろば,11+,11.5,0,0
1028,愛き夜道 feat. ランコ、雨天決行,2,2,0,0
1029,愛き夜道 feat. ランコ、雨天決行,5,5,0,0
1030,愛き夜道 feat. ランコ、雨天決行,8,8,0,0
1031,愛き夜道 feat. ランコ、雨天決行,12+,12.5,0,0
1032,Starlight Dance Floor,3,3,0,0
1033,Starlight Dance Floor,5,5,0,0
1034,Starlight Dance Floor,8,8,0,0
1035,Starlight Dance Floor,11+,11.5,0,0
1036,Witches night,3,3,0,0
1037,Witches night,6,6,0,0
1038,Witches night,8,8,0,0
1039,Witches night,12,12,0,0
1040,"Help me, ERINNNNNN!! -Cranky remix-",3,3,0,0
1041,"Help me, ERINNNNNN!! -Cranky remix-",6,6,0,0
1042,"Help me, ERINNNNNN!! -Cranky remix-",9,9,0,0
1043,"Help me, ERINNNNNN!! -Cranky remix-",12+,12.6,0,0
1044,仙酌絶唱のファンタジア,3,3,0,0
1045,仙酌絶唱のファンタジア,5,5,0,0
1046,仙酌絶唱のファンタジア,9,9,0,0
1047,仙酌絶唱のファンタジア,13+,13.5,0,0
1048,キュアリアス光吉古牌　－祭－,3,3,0,0
1049,キュアリアス光吉古牌　－祭－,5,5,0,0
1050,キュアリアス光吉古牌　－祭－,10,10,0,0
1051,キュアリアス光吉古牌　－祭－,12+,12.8,0,0
1052,Evans,3,3,0,0
1053,Evans,7,7,0,0
1054,Evans,10+,10.9,0,0
1055,Evans,14,14.4,0,0
1056,Evans,14+,14.6,0,0
1057,神威,5,5,0,0
1058,神威,8+,8.5,0,0
1059,神威,13+,13.8,0,0
1060,神威,14+,14.9,0,0
1061,GOODTEK,4,4,0,0
1062,GOODTEK,7,7,0,0
1063,GOODTEK,10+,10.7,0,0
1064,GOODTEK,14,14.3,0,0
1065,Name of oath,3,3,0,0
1066,Name of oath,7,7,0,0
1067,Name of oath,11,11.1,0,0
1068,Name of oath,14+,14.5,0,0
1069,Bird Sprite,3,3,0,0
1070,Bird Sprite,5,5,0,0
1071,Bird Sprite,8+,8.5,0,0
1072,Bird Sprite,13,13,0,0
1073,オモイヨシノ,3,3,0,0
1074,オモイヨシノ,5,5,0,0
1075,オモイヨシノ,8,8,0,0
1076,オモイヨシノ,11+,11.6,0,0
1077,Dengeki Tube,4,4,0,0
1078,Dengeki Tube,7+,7.5,0,0
1079,Dengeki Tube,12+,12.5,0,0
1080,Dengeki Tube,14+,14.9,0,0
1081,若い力 -SEGA HARD GIRLS MIX-,3,3,0,0
1082,若い力 -SEGA HARD GIRLS MIX-,6,6,0,0
1083,若い力 -SEGA HARD GIRLS MIX-,8,8,0,0
1084,若い力 -SEGA HARD GIRLS MIX-,11+,11.7,0,0
1085,レッツゴー!陰陽師,2,2,0,0
1086,レッツゴー!陰陽師,5,5,0,0
1087,レッツゴー!陰陽師,8,8,0,0
1088,レッツゴー!陰陽師,11+,11.9,0,0
1089,あねぺったん,3,3,0,0
1090,あねぺったん,6,6,0,0
1091,あねぺったん,9,9,0,0
1092,あねぺったん,12,12.3,0,0
1093,Like the Wind [Reborn],4,4,0,0
1094,Like the Wind [Reborn],8,8,0,0
1095,Like the Wind [Reborn],11,11,0,0
1096,Like the Wind [Reborn],14,14.4,0,0
1097,天国と地獄 -言ノ葉リンネ-,2,2,0,0
1098,天国と地獄 -言ノ葉リンネ-,5,5,0,0
1099,天国と地獄 -言ノ葉リンネ-,9+,9.5,0,0
1100,天国と地獄 -言ノ葉リンネ-,12,12.2,0,0
1101,最愛テトラグラマトン,3,3,0,0
1102,最愛テトラグラマトン,6,6,0,0
1103,最愛テトラグラマトン,9+,9.5,0,0
1104,最愛テトラグラマトン,13+,13.7,0,0
1105,悪戯,3,3,0,0
1106,悪戯,5,5,0,0
1107,悪戯,9+,9.5,0,0
1108,悪戯,12+,12.5,0,0
1109,りばーぶ,2,2,0,0
1110,りばーぶ,4,4,0,0
1111,りばーぶ,8,8,0,0
1112,りばーぶ,11,11.2,0,0
1113,Barbed Eye,3,3,0,0
1114,Barbed Eye,5,5,0,0
1115,Barbed Eye,9,9,0,0
1116,Barbed Eye,12,12.1,0,0
1117,分からない,3,3,0,0
1118,分からない,7,7,0,0
1119,分からない,10+,10.7,0,0
1120,分からない,14,14.2,0,0
1121,相思創愛,3,3,0,0
1122,相思創愛,6,6,0,0
1123,相思創愛,9+,9.5,0,0
1124,相思創愛,12+,12.9,0,0
1125,混沌を越えし我らが神聖なる調律主を讃えよ,5,5,0,0
1126,混沌を越えし我らが神聖なる調律主を讃えよ,10,10,0,0
1127,混沌を越えし我らが神聖なる調律主を讃えよ,14,14.4,0,0
1128,混沌を越えし我らが神聖なる調律主を讃えよ,15,15.3,0,0
1129,Finite,3,3,0,0
1130,Finite,7,7,0,0
1131,Finite,11+,11.5,0,0
1132,Finite,14+,14.9,0,0
1133,The wheel to the Night ～インド人が夢に!?～,3,3,0,0
1134,The wheel to the Night ～インド人が夢に!?～,6,6,0,0
1135,The wheel to the Night ～インド人が夢に!?～,10+,10.9,0,0
1136,The wheel to the Night ～インド人が夢に!?～,14,14.1,0,0
1137,We Gonna Party -Feline Groove Mix-,4,4,0,0
1138,We Gonna Party -Feline Groove Mix-,7,7,0,0
1139,We Gonna Party -Feline Groove Mix-,11,11.3,0,0
1140,We Gonna Party -Feline Groove Mix-,14,14.2,0,0
1141,Through The Tower,2,2,0,0
1142,Through The Tower,5,5,0,0
1143,Through The Tower,9+,9.5,0,0
1144,Through The Tower,12+,12.9,0,0
1145,前前前世,3,3,0,0
1146,前前前世,5,5,0,0
1147,前前前世,8+,8.5,0,0
1148,前前前世,12,12,0,0
1149,華鳥風月,2,2,0,0
1150,華鳥風月,4,4,0,0
1151,華鳥風月,8+,8.5,0,0
1152,華鳥風月,11+,11.5,0,0
1153,儚きもの人間,3,3,0,0
1154,儚きもの人間,6,6,0,0
1155,儚きもの人間,9+,9.5,0,0
1156,儚きもの人間,13,13.2,0,0
1157,Black Lotus,4,4,0,0
1158,Black Lotus,7,7,0,0
1159,Black Lotus,11,11.4,0,0
1160,Black Lotus,14,14.4,0,0
1161,ＧＯ！ＧＯ！ラブリズム♥ ～あーりん書類審査通過記念Ver.～,3,3,0,0
1162,ＧＯ！ＧＯ！ラブリズム♥ ～あーりん書類審査通過記念Ver.～,5,5,0,0
1163,ＧＯ！ＧＯ！ラブリズム♥ ～あーりん書類審査通過記念Ver.～,9+,9.5,0,0
1164,ＧＯ！ＧＯ！ラブリズム♥ ～あーりん書類審査通過記念Ver.～,12,12.2,0,0
1165,Session High⤴,3,3,0,0
1166,Session High⤴,6,6,0,0
1167,Session High⤴,10,10,0,0
1168,Session High⤴,13,13.3,0,0
1169,光線チューニング,3,3,0,0
1170,光線チューニング,6,6,0,0
1171,光線チューニング,9+,9.5,0,0
1172,光線チューニング,12,12.4,0,0
1173,立川浄穢捕物帳,3,3,0,0
1174,立川浄穢捕物帳,6,6,0,0
1175,立川浄穢捕物帳,9+,9.5,0,0
1176,立川浄穢捕物帳,14,14,0,0
1177,眠れぬ夜君を想フ,3,3,0,0
1178,眠れぬ夜君を想フ,5,5,0,0
1179,眠れぬ夜君を想フ,10,10.1,0,0
1180,眠れぬ夜君を想フ,14,14.3,0,0
1181,JIGOKU STATION CENTRAL GATE,4,4,0,0
1182,JIGOKU STATION CENTRAL GATE,7+,7.5,0,0
1183,JIGOKU STATION CENTRAL GATE,11,11.4,0,0
1184,JIGOKU STATION CENTRAL GATE,14,14.3,0,0
1185,PinqPiq,3,3,0,0
1186,PinqPiq,5,5,0,0
1187,PinqPiq,10,10.1,0,0
1188,PinqPiq,13+,13.5,0,0
1189,トリスメギストス,4,4,0,0
1190,トリスメギストス,6,6,0,0
1191,トリスメギストス,10,10,0,0
1192,トリスメギストス,14,14.2,0,0
1193,WE GOTTA SOUL,3,3,0,0
1194,WE GOTTA SOUL,6,6,0,0
1195,WE GOTTA SOUL,8,8,0,0
1196,WE GOTTA SOUL,12+,12.5,0,0
1197,哀しみ集め,2,2,0,0
1198,哀しみ集め,5,5,0,0
1199,哀しみ集め,9,9,0,0
1200,哀しみ集め,12+,12.5,0,0
1201,キラメケ→Shoot it Now!,3,3,0,0
1202,キラメケ→Shoot it Now!,6,6,0,0
1203,キラメケ→Shoot it Now!,9+,9.5,0,0
1204,キラメケ→Shoot it Now!,13+,13.9,0,0
1205,Kattobi KEIKYU Rider,4,4,0,0
1206,Kattobi KEIKYU Rider,8,8,0,0
1207,Kattobi KEIKYU Rider,13,13.4,0,0
1208,Kattobi KEIKYU Rider,14+,14.8,0,0
1209,Glorious Crown (tpz over-Over-OVERCUTE REMIX),4,4,0,0
1210,Glorious Crown (tpz over-Over-OVERCUTE REMIX),9+,9.5,0,0
1211,Glorious Crown (tpz over-Over-OVERCUTE REMIX),13+,13.6,0,0
1212,Glorious Crown (tpz over-Over-OVERCUTE REMIX),14+,14.9,0,0
1213,エレクトロサチュレイタ,2,2,0,0
1214,エレクトロサチュレイタ,5,5,0,0
1215,エレクトロサチュレイタ,9,9,0,0
1216,エレクトロサチュレイタ,11+,11.7,0,0
1217,Palette,3,3,0,0
1218,Palette,5,5,0,0
1219,Palette,8,8,0,0
1220,Palette,12+,12.5,0,0
1221,アマツキツネ,3,3,0,0
1222,アマツキツネ,6,6,0,0
1223,アマツキツネ,9,9,0,0
1224,アマツキツネ,11+,11.8,0,0
1225,パーフェクト生命,3,3,0,0
1226,パーフェクト生命,6,6,0,0
1227,パーフェクト生命,10,10.4,0,0
1228,パーフェクト生命,13,13.3,0,0
1229,のぼれ！すすめ！高い塔,3,3,0,0
1230,のぼれ！すすめ！高い塔,6,6,0,0
1231,のぼれ！すすめ！高い塔,9+,9.5,0,0
1232,のぼれ！すすめ！高い塔,14,14.3,0,0
1233,害虫,4,4,0,0
1234,害虫,7,7,0,0
1235,害虫,10,10.2,0,0
1236,害虫,14,14.2,0,0
1237,Vampire,3,3,0,0
1238,Vampire,5,5,0,0
1239,Vampire,9+,9.5,0,0
1240,Vampire,13,13.4,0,0
1241,ケロ⑨destiny,3,3,0,0
1242,ケロ⑨destiny,5,5,0,0
1243,ケロ⑨destiny,9+,9.5,0,0
1244,ケロ⑨destiny,13+,13.8,0,0
1245,Last Moments,3,3,0,0
1246,Last Moments,6,6,0,0
1247,Last Moments,9,9,0,0
1248,Last Moments,13,13.2,0,0
1249,風に乗せた願い,2,2,0,0
1250,風に乗せた願い,6,6,0,0
1251,風に乗せた願い,9+,9.5,0,0
1252,風に乗せた願い,13+,13.9,0,0
1253,天狗の落とし文 feat. ｙｔｒ,3,3,0,0
1254,天狗の落とし文 feat. ｙｔｒ,5,5,0,0
1255,天狗の落とし文 feat. ｙｔｒ,9+,9.5,0,0
1256,天狗の落とし文 feat. ｙｔｒ,12+,12.9,0,0
1257,星色夜空,2,2,0,0
1258,星色夜空,4,4,0,0
1259,星色夜空,8,8,0,0
1260,星色夜空,10+,10.5,0,0
1261,物凄い勢いでけーねが物凄いうた,3,3,0,0
1262,物凄い勢いでけーねが物凄いうた,6,6,0,0
1263,物凄い勢いでけーねが物凄いうた,9,9,0,0
1264,物凄い勢いでけーねが物凄いうた,12,12.4,0,0
1265,Wake up Dreamer,3,3,0,0
1266,Wake up Dreamer,6,6,0,0
1267,Wake up Dreamer,9+,9.5,0,0
1268,Wake up Dreamer,13,13.4,0,0
1269,World Vanquisher,4,4,0,0
1270,World Vanquisher,9+,9.5,0,0
1271,World Vanquisher,13+,13.8,0,0
1272,World Vanquisher,15,15.3,0,0
1273,macrocosmos,4,4,0,0
1274,macrocosmos,9+,9.5,0,0
1275,macrocosmos,13,13.3,0,0
1276,macrocosmos,15,15.2,0,0
1277,Iudicium,3,3,0,0
1278,Iudicium,7,7,0,0
1279,Iudicium,11+,11.9,0,0
1280,Iudicium,14+,14.8,0,0
1281,Twice up Scenery,2,2,0,0
1282,Twice up Scenery,5,5,0,0
1283,Twice up Scenery,10,10.4,0,0
1284,Twice up Scenery,14,14.2,0,0
